10000 9999
0 8139 30
0 8140 2
0 8141 18
0 8142 54
0 8143 98
0 8144 15
0 8145 76
0 8146 21
0 8147 30
0 8148 69
0 8149 1
0 8150 62
0 8151 27
0 8152 33
0 8153 32
0 8154 43
0 8155 63
0 8156 61
0 8157 37
0 8158 15
0 8159 44
0 8160 34
0 8161 1
0 8162 34
0 8163 76
0 8164 61
0 8165 21
0 8166 55
0 8167 60
0 8168 96
0 8169 85
0 8170 90
0 8171 37
0 8172 25
0 8173 77
0 8174 2
0 8175 13
0 8176 57
0 8177 89
0 8178 24
0 8179 11
0 8180 99
0 8181 14
0 8182 58
0 8183 91
0 8184 26
0 8185 2
0 8186 92
0 8187 29
0 8188 69
0 8189 32
0 8190 49
0 8191 86
0 8192 83
0 8193 78
0 8194 86
0 8195 52
0 8196 8
0 8197 97
0 8198 55
0 8199 10
0 8200 35
0 8201 35
0 8202 87
0 8203 59
0 8204 32
0 8205 41
0 8206 51
0 8207 62
0 8208 37
0 8209 59
0 8210 70
0 8211 47
0 8212 74
0 8213 68
0 8214 92
0 8215 65
0 8216 55
0 8217 94
0 8218 53
0 8219 68
0 8220 20
0 8221 3
0 8222 10
0 8223 81
0 8224 36
0 8225 15
0 8226 55
0 8227 6
0 8228 21
0 8229 94
0 8230 47
0 8231 16
0 8232 59
0 8233 2
0 8234 41
0 8235 9
0 8236 39
0 8237 14
0 8238 44
0 8239 74
0 8240 8
0 8241 15
0 8242 39
0 8243 41
0 8244 59
0 8245 68
0 8246 28
0 8247 36
0 8248 44
0 8249 21
0 8250 54
0 8251 30
0 8252 45
0 8253 68
0 8254 40
0 8255 35
0 8256 70
0 8257 31
0 8258 21
0 8259 96
0 8260 90
0 8261 62
0 8262 43
0 8263 65
0 8264 21
0 8265 50
0 8266 6
0 8267 91
0 8268 43
0 8269 45
0 8270 62
0 8271 78
0 8272 22
0 8273 76
0 8274 35
0 8275 16
0 8276 100
0 8277 82
0 8278 64
0 8279 97
0 8280 41
0 8281 82
0 8282 67
0 8283 97
0 8284 64
0 8285 92
0 8286 34
0 8287 12
0 8288 52
0 8289 87
0 8290 12
0 8291 8
0 8292 57
0 8293 43
0 8294 94
0 8295 34
0 8296 9
0 8297 82
0 8298 60
0 8299 57
0 8300 11
0 8301 8
0 8302 16
0 8303 71
0 8304 42
0 8305 43
0 8306 14
0 8307 3
0 8308 67
0 8309 70
0 8310 79
0 8311 78
0 8312 53
0 8313 86
0 8314 20
0 8315 62
0 8316 45
0 8317 40
0 8318 53
0 8319 38
0 8320 43
0 8321 46
0 8322 12
0 8323 47
0 8324 40
0 8325 84
0 8326 40
0 8327 58
0 8328 83
0 8329 3
0 8330 100
0 8331 54
0 8332 62
0 8333 88
0 8334 82
0 8335 93
0 8336 89
0 8337 60
0 8338 36
0 8339 31
0 8340 31
0 8341 60
0 8342 74
0 8343 17
0 8344 33
0 8345 77
0 8346 52
0 8347 13
0 8348 77
0 8349 18
0 8350 7
0 8351 51
0 8352 91
0 8353 17
0 8354 13
0 8355 37
0 8356 18
0 8357 17
0 8358 46
0 8359 77
0 8360 78
0 8361 68
0 8362 95
0 8363 67
0 8364 2
0 8365 82
0 8366 33
0 8367 70
0 8368 95
0 8369 10
0 8370 21
0 8371 84
0 8372 44
0 8373 1
0 8374 75
0 8375 49
0 8376 68
0 8377 86
0 8378 29
0 8379 61
0 8380 22
0 8381 71
0 8382 36
0 8383 10
0 8384 8
0 8385 15
0 8386 75
0 8387 10
0 8388 8
0 8389 65
0 8390 35
0 8391 31
0 8392 30
0 8393 6
0 8394 83
0 8395 28
0 8396 51
0 8397 40
0 8398 76
0 8399 24
0 8400 39
0 8401 69
0 8402 68
0 8403 45
0 8404 51
0 8405 75
0 8406 38
0 8407 51
0 8408 75
0 8409 46
0 8410 22
0 8411 76
0 8412 38
0 8413 56
0 8414 7
0 8415 47
0 8416 85
0 8417 37
0 8418 29
0 8419 73
0 8420 12
0 8421 78
0 8422 64
0 8423 77
0 8424 69
0 8425 13
0 8426 29
0 8427 81
0 8428 39
0 8429 95
0 8430 83
0 8431 98
0 8432 26
0 8433 67
0 8434 99
0 8435 35
0 8436 38
0 8437 67
0 8438 1
0 8439 89
0 8440 62
0 8441 32
0 8442 18
0 8443 60
0 8444 16
0 8445 79
0 8446 76
0 8447 83
0 8448 51
0 8449 82
0 8450 93
0 8451 72
0 8452 40
0 8453 99
0 8454 76
0 8455 49
0 8456 13
0 8457 3
0 8458 56
0 8459 33
0 8460 79
0 8461 56
0 8462 7
0 8463 100
0 8464 48
0 8465 1
0 8466 44
0 8467 91
0 8468 83
0 8469 18
0 8470 63
0 8471 5
0 8472 76
0 8473 8
0 8474 98
0 8475 90
0 8476 56
0 8477 26
0 8478 48
0 8479 85
0 8480 97
0 8481 31
0 8482 13
0 8483 1
0 8484 74
0 8485 88
0 8486 67
0 8487 50
0 8488 15
0 8489 59
0 8490 62
0 8491 34
0 8492 64
0 8493 61
0 8494 32
0 8495 55
0 8496 68
0 8497 41
0 8498 73
0 8499 2
0 8500 80
0 8501 10
0 8502 29
0 8503 3
0 8504 74
0 8505 51
0 8506 78
0 8507 38
0 8508 78
0 8509 75
0 8510 14
0 8511 49
0 8512 68
0 8513 44
0 8514 50
0 8515 88
0 8516 36
0 8517 61
0 8518 34
0 8519 21
0 8520 46
0 8521 83
0 8522 2
0 8523 94
0 8524 49
0 8525 44
0 8526 17
0 8527 30
0 8528 39
0 8529 3
0 8530 52
0 8531 63
0 8532 75
0 8533 61
0 8534 1
0 8535 33
0 8536 96
0 8537 81
0 8538 27
0 8539 11
0 8540 6
0 8541 20
0 8542 34
0 8543 100
0 8544 16
0 8545 48
0 8546 65
0 8547 79
0 8548 61
0 8549 6
0 8550 96
0 8551 56
0 8552 59
0 8553 63
0 8554 79
0 8555 58
0 8556 26
0 8557 92
0 8558 94
0 8559 73
0 8560 69
0 8561 22
0 8562 50
0 8563 57
0 8564 15
0 8565 85
0 8566 39
0 8567 25
0 8568 29
0 8569 73
0 8570 39
0 8571 30
0 8572 77
0 8573 80
0 8574 41
0 8575 89
0 8576 52
0 8577 87
0 8578 48
0 8579 64
0 8580 65
0 8581 71
0 8582 2
0 8583 2
0 8584 26
0 8585 40
0 8586 51
0 8587 93
0 8588 27
0 8589 76
0 8590 71
0 8591 68
0 8592 5
0 8593 59
0 8594 79
0 8595 51
0 8596 65
0 8597 3
0 8598 49
0 8599 10
0 8600 2
0 8601 16
0 8602 10
0 8603 16
0 8604 89
0 8605 58
0 8606 87
0 8607 100
0 8608 33
0 8609 50
0 8610 24
0 8611 45
0 8612 36
0 8613 44
0 8614 79
0 8615 27
0 8616 82
0 8617 70
0 8618 68
0 8619 73
0 8620 64
0 8621 90
0 8622 9
0 8623 4
0 8624 44
0 8625 41
0 8626 23
0 8627 54
0 8628 87
0 8629 48
0 8630 14
0 8631 5
0 8632 11
0 8633 22
0 8634 38
0 8635 62
0 8636 36
0 8637 48
0 8638 30
0 8639 53
0 8640 87
0 8641 17
0 8642 21
0 8643 11
0 8644 43
0 8645 45
0 8646 56
0 8647 95
0 8648 100
0 8649 60
0 8650 51
0 8651 60
0 8652 93
0 8653 33
0 8654 32
0 8655 60
0 8656 5
0 8657 37
0 8658 50
0 8659 58
0 8660 39
0 8661 51
0 8662 27
0 8663 20
0 8664 20
0 8665 61
0 8666 38
0 8667 83
0 8668 33
0 8669 28
0 8670 52
0 8671 65
0 8672 69
0 8673 91
0 8674 74
0 8675 21
0 8676 37
0 8677 50
0 8678 15
0 8679 59
0 8680 68
0 8681 90
0 8682 1
0 8683 7
0 8684 75
0 8685 16
0 8686 91
0 8687 60
0 8688 54
0 8689 75
0 8690 80
0 8691 86
0 8692 35
0 8693 15
0 8694 38
0 8695 97
0 8696 3
0 8697 48
0 8698 34
0 8699 29
0 8700 88
0 8701 64
0 8702 5
0 8703 59
0 8704 12
0 8705 85
0 8706 13
0 8707 58
0 8708 21
0 8709 39
0 8710 51
0 8711 94
0 8712 49
0 8713 58
0 8714 24
0 8715 14
0 8716 8
0 8717 25
0 8718 26
0 8719 37
0 8720 64
0 8721 89
0 8722 17
0 8723 12
0 8724 73
0 8725 38
0 8726 47
0 8727 7
0 8728 59
0 8729 77
0 8730 9
0 8731 90
0 8732 30
0 8733 39
0 8734 56
0 8735 87
0 8736 12
0 8737 2
0 8738 49
0 8739 45
0 8740 45
0 8741 84
0 8742 85
0 8743 17
0 8744 56
0 8745 61
0 8746 25
0 8747 53
0 8748 66
0 8749 19
0 8750 74
0 8751 17
0 8752 90
0 8753 58
0 8754 40
0 8755 10
0 8756 20
0 8757 14
0 8758 5
0 8759 75
0 8760 54
0 8761 36
0 8762 5
0 8763 56
0 8764 17
0 8765 97
0 8766 57
0 8767 45
0 8768 48
0 8769 74
0 8770 25
0 8771 35
0 8772 44
0 8773 37
0 8774 71
0 8775 38
0 8776 85
0 8777 41
0 8778 88
0 8779 55
0 8780 28
0 8781 26
0 8782 78
0 8783 71
0 8784 86
0 8785 76
0 8786 23
0 8787 49
0 8788 24
0 8789 37
0 8790 16
0 8791 88
0 8792 53
0 8793 78
0 8794 84
0 8795 19
0 8796 67
0 8797 70
0 8798 1
0 8799 98
0 8800 37
0 8801 87
0 8802 55
0 8803 88
0 8804 23
0 8805 78
0 8806 49
0 8807 99
0 8808 75
0 8809 98
0 8810 28
0 8811 69
0 8812 94
0 8813 57
0 8814 90
0 8815 80
0 8816 65
0 8817 59
0 8818 88
0 8819 84
0 8820 34
0 8821 74
0 8822 49
0 8823 94
0 8824 32
0 8825 15
0 8826 83
0 8827 1
0 8828 94
0 8829 9
0 8830 75
0 8831 1
0 8832 83
0 8833 62
0 8834 21
0 8835 63
0 8836 12
0 8837 4
0 8838 62
0 8839 44
0 8840 95
0 8841 71
0 8842 3
0 8843 51
0 8844 49
0 8845 66
0 8846 71
0 8847 62
0 8848 30
0 8849 96
0 8850 68
0 8851 1
0 8852 32
0 8853 49
0 8854 43
0 8855 73
0 8856 54
0 8857 78
0 8858 22
0 8859 84
0 8860 40
0 8861 100
0 8862 32
0 8863 34
0 8864 57
0 8865 82
0 8866 68
0 8867 66
0 8868 5
0 8869 33
0 8870 18
0 8871 19
0 8872 77
0 8873 73
0 8874 60
0 8875 65
0 8876 11
0 8877 20
0 8878 92
0 8879 20
0 8880 75
0 8881 71
0 8882 28
0 8883 26
0 8884 44
0 8885 53
0 8886 30
0 8887 74
0 8888 56
0 8889 95
0 8890 34
0 8891 45
0 8892 100
0 8893 38
0 8894 51
0 8895 86
0 8896 20
0 8897 76
0 8898 97
0 8899 99
0 8900 60
0 8901 50
0 8902 30
0 8903 78
0 8904 32
0 8905 92
0 8906 70
0 8907 50
0 8908 42
0 8909 87
0 8910 90
0 8911 10
0 8912 9
0 8913 87
0 8914 54
0 8915 64
0 8916 93
0 8917 96
0 8918 55
0 8919 68
0 8920 38
0 8921 39
0 8922 17
0 8923 100
0 8924 54
0 8925 87
0 8926 56
0 8927 36
0 8928 20
0 8929 31
0 8930 74
0 8931 35
0 8932 11
0 8933 56
0 8934 1
0 8935 92
0 8936 85
0 8937 10
0 8938 99
0 8939 31
0 8940 9
0 8941 23
0 8942 52
0 8943 64
0 8944 67
0 8945 9
0 8946 55
0 8947 11
0 8948 95
0 8949 49
0 8950 93
0 8951 43
0 8952 95
0 8953 90
0 8954 55
0 8955 21
0 8956 27
0 8957 39
0 8958 28
0 8959 40
0 8960 92
0 8961 85
0 8962 60
0 8963 14
0 8964 53
0 8965 21
0 8966 63
0 8967 65
0 8968 75
0 8969 82
0 8970 45
0 8971 81
0 8972 91
0 8973 64
0 8974 14
0 8975 79
0 8976 31
0 8977 20
0 8978 23
0 8979 7
0 8980 42
0 8981 76
0 8982 33
0 8983 56
0 8984 84
0 8985 59
0 8986 14
0 8987 87
0 8988 61
0 8989 70
0 8990 46
0 8991 38
0 8992 37
0 8993 22
0 8994 35
0 8995 79
0 8996 70
0 8997 86
0 8998 89
0 8999 86
0 9000 68
0 9001 66
0 9002 21
0 9003 85
0 9004 39
0 9005 90
0 9006 9
0 9007 94
0 9008 82
0 9009 76
0 9010 70
0 9011 3
0 9012 22
0 9013 57
0 9014 14
0 9015 1
0 9016 65
0 9017 95
0 9018 41
0 9019 11
0 9020 30
0 9021 88
0 9022 79
0 9023 83
0 9024 87
0 9025 27
0 9026 22
0 9027 3
0 9028 31
0 9029 76
0 9030 15
0 9031 94
0 9032 45
0 9033 50
0 9034 15
0 9035 50
0 9036 30
0 9037 29
0 9038 45
0 9039 46
0 9040 75
0 9041 83
0 9042 15
0 9043 100
0 9044 39
0 9045 40
0 9046 53
0 9047 72
0 9048 61
0 9049 37
0 9050 8
0 9051 29
0 9052 45
0 9053 25
0 9054 34
0 9055 50
0 9056 53
0 9057 28
0 9058 15
0 9059 78
0 9060 6
0 9061 97
0 9062 27
0 9063 1
0 9064 57
0 9065 55
0 9066 88
0 9067 34
0 9068 49
0 9069 41
0 9070 48
0 9071 25
0 9072 91
0 9073 34
0 9074 88
0 9075 46
0 9076 18
0 9077 1
0 9078 41
0 9079 77
0 9080 93
0 9081 66
0 9082 50
0 9083 77
0 9084 58
0 9085 37
0 9086 83
0 9087 88
0 9088 76
0 9089 80
0 9090 61
0 9091 48
0 9092 33
0 9093 7
0 9094 83
0 9095 36
0 9096 46
0 9097 13
0 9098 89
0 9099 23
0 9100 17
0 9101 78
0 9102 48
0 9103 25
0 9104 10
0 9105 4
0 9106 48
0 9107 69
0 9108 90
0 9109 20
0 9110 90
0 9111 30
0 9112 72
0 9113 33
0 9114 92
0 9115 39
0 9116 69
0 9117 84
0 9118 75
0 9119 19
0 9120 100
0 9121 23
0 9122 71
0 9123 17
0 9124 79
0 9125 12
0 9126 75
0 9127 81
0 9128 33
0 9129 27
0 9130 25
0 9131 99
0 9132 25
0 9133 92
0 9134 17
0 9135 25
0 9136 59
0 9137 2
0 9138 74
0 9139 9
0 9140 34
0 9141 17
0 9142 77
0 9143 21
0 9144 55
0 9145 91
0 9146 91
0 9147 18
0 9148 74
0 9149 15
0 9150 29
0 9151 9
0 9152 28
0 9153 10
0 9154 79
0 9155 100
0 9156 16
0 9157 46
0 9158 78
0 9159 86
0 9160 38
0 9161 17
0 9162 95
0 9163 34
0 9164 48
0 9165 63
0 9166 86
0 9167 18
0 9168 39
0 9169 47
0 9170 95
0 9171 41
0 9172 100
0 9173 20
0 9174 97
0 9175 53
0 9176 62
0 9177 71
0 9178 85
0 9179 39
0 9180 2
0 9181 32
0 9182 26
0 9183 73
0 9184 89
0 9185 5
0 9186 91
0 9187 39
0 9188 96
0 9189 67
0 9190 52
0 9191 19
0 9192 88
0 9193 88
0 9194 7
0 9195 46
0 9196 36
0 9197 68
0 9198 83
0 9199 71
0 9200 18
0 9201 45
0 9202 68
0 9203 46
0 9204 20
0 9205 65
0 9206 27
0 9207 95
0 9208 17
0 9209 38
0 9210 31
0 9211 70
0 9212 63
0 9213 88
0 9214 17
0 9215 91
0 9216 10
0 9217 63
0 9218 44
0 9219 8
0 9220 59
0 9221 45
0 9222 26
0 9223 6
0 9224 80
0 9225 36
0 9226 44
0 9227 97
0 9228 97
0 9229 21
0 9230 65
0 9231 44
0 9232 3
0 9233 76
0 9234 83
0 9235 20
0 9236 64
0 9237 88
0 9238 78
0 9239 26
0 9240 47
0 9241 59
0 9242 49
0 9243 67
0 9244 83
0 9245 83
0 9246 38
0 9247 80
0 9248 100
0 9249 77
0 9250 66
0 9251 11
0 9252 85
0 9253 6
0 9254 79
0 9255 1
0 9256 77
0 9257 68
0 9258 96
0 9259 40
0 9260 61
0 9261 19
0 9262 79
0 9263 33
0 9264 43
0 9265 97
0 9266 13
0 9267 26
0 9268 38
0 9269 77
0 9270 66
0 9271 26
0 9272 29
0 9273 91
0 9274 95
0 9275 5
0 9276 33
0 9277 93
0 9278 38
0 9279 63
0 9280 11
0 9281 2
0 9282 29
0 9283 38
0 9284 55
0 9285 24
0 9286 56
0 9287 87
0 9288 8
0 9289 77
0 9290 69
0 9291 95
0 9292 17
0 9293 46
0 9294 94
0 9295 63
0 9296 42
0 9297 11
0 9298 54
0 9299 58
0 9300 60
0 9301 24
0 9302 84
0 9303 11
0 9304 46
0 9305 30
0 9306 41
0 9307 70
0 9308 65
0 9309 63
0 9310 8
0 9311 100
0 9312 87
0 9313 50
0 9314 65
0 9315 71
0 9316 88
0 9317 78
0 9318 88
0 9319 25
0 9320 1
0 9321 18
0 9322 53
0 9323 54
0 9324 14
0 9325 27
0 9326 21
0 9327 65
0 9328 60
0 9329 31
0 9330 94
0 9331 18
0 9332 92
0 9333 53
0 9334 67
0 9335 30
0 9336 51
0 9337 87
0 9338 91
0 9339 92
0 9340 83
0 9341 31
0 9342 45
0 9343 16
0 9344 91
0 9345 11
0 9346 18
0 9347 19
0 9348 80
0 9349 28
0 9350 87
0 9351 22
0 9352 7
0 9353 92
0 9354 42
0 9355 52
0 9356 51
0 9357 48
0 9358 24
0 9359 99
0 9360 75
0 9361 25
0 9362 33
0 9363 15
0 9364 53
0 9365 13
0 9366 75
0 9367 25
0 9368 80
0 9369 74
0 9370 8
0 9371 83
0 9372 68
0 9373 62
0 9374 40
0 9375 26
0 9376 92
0 9377 46
0 9378 16
0 9379 18
0 9380 39
0 9381 41
0 9382 50
0 9383 34
0 9384 92
0 9385 90
0 9386 57
0 9387 90
0 9388 92
0 9389 35
0 9390 96
0 9391 17
0 9392 90
0 9393 100
0 9394 35
0 9395 89
0 9396 15
0 9397 82
0 9398 77
0 9399 43
0 9400 28
0 9401 16
0 9402 54
0 9403 77
0 9404 94
0 9405 57
0 9406 9
0 9407 34
0 9408 65
0 9409 10
0 9410 75
0 9411 44
0 9412 73
0 9413 75
0 9414 36
0 9415 81
0 9416 25
0 9417 21
0 9418 94
0 9419 20
0 9420 45
0 9421 90
0 9422 60
0 9423 20
0 9424 91
0 9425 77
0 9426 67
0 9427 95
0 9428 14
0 9429 29
0 9430 85
0 9431 73
0 9432 81
0 9433 65
0 9434 63
0 9435 60
0 9436 43
0 9437 82
0 9438 21
0 9439 12
0 9440 87
0 9441 33
0 9442 14
0 9443 68
0 9444 90
0 9445 97
0 9446 6
0 9447 100
0 9448 17
0 9449 28
0 9450 45
0 9451 14
0 9452 26
0 9453 74
0 9454 96
0 9455 43
0 9456 39
0 9457 39
0 9458 27
0 9459 67
0 9460 15
0 9461 55
0 9462 86
0 9463 9
0 9464 88
0 9465 96
0 9466 81
0 9467 70
0 9468 18
0 9469 67
0 9470 28
0 9471 45
0 9472 26
0 9473 39
0 9474 23
0 9475 32
0 9476 79
0 9477 15
0 9478 79
0 9479 25
0 9480 50
0 9481 72
0 9482 70
0 9483 60
0 9484 4
0 9485 72
0 9486 85
0 9487 46
0 9488 98
0 9489 74
0 9490 65
0 9491 83
0 9492 4
0 9493 86
0 9494 100
0 9495 94
0 9496 64
0 9497 66
0 9498 14
0 9499 69
0 9500 47
0 9501 26
0 9502 20
0 9503 80
0 9504 6
0 9505 41
0 9506 76
0 9507 78
0 9508 26
0 9509 17
0 9510 11
0 9511 79
0 9512 40
0 9513 9
0 9514 41
0 9515 57
0 9516 93
0 9517 34
0 9518 79
0 9519 90
0 9520 67
0 9521 19
0 9522 90
0 9523 20
0 9524 91
0 9525 27
0 9526 19
0 9527 100
0 9528 83
0 9529 38
0 9530 7
0 9531 93
0 9532 90
0 9533 49
0 9534 87
0 9535 21
0 9536 66
0 9537 94
0 9538 42
0 9539 14
0 9540 97
0 9541 99
0 9542 83
0 9543 3
0 9544 65
0 9545 86
0 9546 9
0 9547 46
0 9548 67
0 9549 6
0 9550 49
0 9551 2
0 9552 95
0 9553 46
0 9554 15
0 9555 62
0 9556 71
0 9557 7
0 9558 64
0 9559 36
0 9560 69
0 9561 73
0 9562 96
0 9563 92
0 9564 35
0 9565 10
0 9566 81
0 9567 85
0 9568 54
0 9569 31
0 9570 18
0 9571 30
0 9572 51
0 9573 96
0 9574 6
0 9575 83
0 9576 99
0 9577 63
0 9578 28
0 9579 75
0 9580 9
0 9581 95
0 9582 87
0 9583 30
0 9584 86
0 9585 90
0 9586 34
0 9587 36
0 9588 8
0 9589 92
0 9590 83
0 9591 73
0 9592 68
0 9593 90
0 9594 65
0 9595 4
0 9596 99
0 9597 3
0 9598 53
0 9599 54
0 9600 60
0 9601 32
0 9602 74
0 9603 16
0 9604 96
0 9605 38
0 9606 97
0 9607 34
0 9608 95
0 9609 93
0 9610 32
0 9611 96
0 9612 43
0 9613 8
0 9614 13
0 9615 94
0 9616 43
0 9617 64
0 9618 52
0 9619 11
0 9620 42
0 9621 16
0 9622 75
0 9623 27
0 9624 98
0 9625 2
0 9626 38
0 9627 10
0 9628 60
0 9629 39
0 9630 39
0 9631 90
0 9632 78
0 9633 40
0 9634 95
0 9635 81
0 9636 89
0 9637 64
0 9638 75
0 9639 100
0 9640 92
0 9641 40
0 9642 67
0 9643 20
0 9644 61
0 9645 87
0 9646 20
0 9647 27
0 9648 75
0 9649 3
0 9650 89
0 9651 75
0 9652 86
0 9653 21
0 9654 88
0 9655 50
0 9656 28
0 9657 48
0 9658 79
0 9659 10
0 9660 64
0 9661 17
0 9662 16
0 9663 41
0 9664 69
0 9665 39
0 9666 85
0 9667 9
0 9668 100
0 9669 34
0 9670 4
0 9671 25
0 9672 87
0 9673 63
0 9674 91
0 9675 84
0 9676 64
0 9677 10
0 9678 20
0 9679 52
0 9680 1
0 9681 100
0 9682 89
0 9683 16
0 9684 62
0 9685 21
0 9686 7
0 9687 55
0 9688 89
0 9689 61
0 9690 72
0 9691 20
0 9692 38
0 9693 31
0 9694 55
0 9695 57
0 9696 96
0 9697 63
0 9698 100
0 9699 20
0 9700 83
0 9701 57
0 9702 89
0 9703 46
0 9704 32
0 9705 2
0 9706 17
0 9707 76
0 9708 62
0 9709 47
0 9710 40
0 9711 45
0 9712 99
0 9713 71
0 9714 92
0 9715 38
0 9716 44
0 9717 66
0 9718 7
0 9719 81
0 9720 14
0 9721 52
0 9722 61
0 9723 11
0 9724 90
0 9725 60
0 9726 49
0 9727 20
0 9728 4
0 9729 61
0 9730 7
0 9731 89
0 9732 73
0 9733 43
0 9734 41
0 9735 94
0 9736 34
0 9737 74
0 9738 33
0 9739 92
0 9740 33
0 9741 25
0 9742 60
0 9743 15
0 9744 47
0 9745 23
0 9746 21
0 9747 32
0 9748 11
0 9749 82
0 9750 96
0 9751 28
0 9752 23
0 9753 6
0 9754 65
0 9755 92
0 9756 21
0 9757 75
0 9758 92
0 9759 50
0 9760 89
0 9761 27
0 9762 24
0 9763 34
0 9764 78
0 9765 49
0 9766 57
0 9767 58
0 9768 2
0 9769 67
0 9770 99
0 9771 64
0 9772 80
0 9773 96
0 9774 13
0 9775 89
0 9776 89
0 9777 28
0 9778 94
0 9779 79
0 9780 23
0 9781 24
0 9782 35
0 9783 72
0 9784 3
0 9785 86
0 9786 18
0 9787 7
0 9788 65
0 9789 78
0 9790 75
0 9791 41
0 9792 46
0 9793 93
0 9794 74
0 9795 85
0 9796 74
0 9797 75
0 9798 24
0 9799 4
0 9800 24
0 9801 88
0 9802 35
0 9803 11
0 9804 19
0 9805 75
0 9806 10
0 9807 11
0 9808 70
0 9809 71
0 9810 25
0 9811 11
0 9812 52
0 9813 27
0 9814 79
0 9815 34
0 9816 71
0 9817 85
0 9818 14
0 9819 20
0 9820 96
0 9821 36
0 9822 32
0 9823 43
0 9824 60
0 9825 54
0 9826 32
0 9827 47
0 9828 49
0 9829 61
0 9830 27
0 9831 10
0 9832 47
0 9833 78
0 9834 89
0 9835 90
0 9836 50
0 9837 24
0 9838 87
0 9839 77
0 9840 94
0 9841 3
0 9842 20
0 9843 52
0 9844 98
0 9845 9
0 9846 17
0 9847 85
0 9848 62
0 9849 3
0 9850 34
0 9851 2
0 9852 44
0 9853 69
0 9854 7
0 9855 31
0 9856 83
0 9857 27
0 9858 79
0 9859 67
0 9860 19
0 9861 95
0 9862 41
0 9863 52
0 9864 96
0 9865 12
0 9866 81
0 9867 61
0 9868 65
0 9869 98
0 9870 81
0 9871 12
0 9872 65
0 9873 41
0 9874 45
0 9875 9
0 9876 42
0 9877 37
0 9878 8
0 9879 18
0 9880 42
0 9881 31
0 9882 42
0 9883 39
0 9884 71
0 9885 25
0 9886 28
0 9887 5
0 9888 46
0 9889 7
0 9890 52
0 9891 19
0 9892 57
0 9893 14
0 9894 14
0 9895 52
0 9896 42
0 9897 23
0 9898 90
0 9899 28
0 9900 81
0 9901 45
0 9902 67
0 9903 27
0 9904 38
0 9905 13
0 9906 9
0 9907 60
0 9908 34
0 9909 3
0 9910 37
0 9911 43
0 9912 25
0 9913 77
0 9914 46
0 9915 93
0 9916 68
0 9917 56
0 9918 88
0 9919 22
0 9920 62
0 9921 79
0 9922 97
0 9923 37
0 9924 21
0 9925 52
0 9926 3
0 9927 96
0 9928 59
0 9929 70
0 9930 18
0 9931 66
0 9932 68
0 9933 33
0 9934 34
0 9935 86
0 9936 13
0 9937 22
0 9938 60
0 9939 27
0 9940 44
0 9941 34
0 9942 10
0 9943 10
0 9944 87
0 9945 71
0 9946 78
0 9947 69
0 9948 11
0 9949 86
0 9950 91
0 9951 89
0 9952 7
0 9953 22
0 9954 71
0 9955 2
0 9956 45
0 9957 54
0 9958 31
0 9959 43
0 9960 65
0 9961 18
0 9962 75
0 9963 49
0 9964 56
0 9965 54
0 9966 61
0 9967 90
0 9968 36
0 9969 13
0 9970 87
0 9971 59
0 9972 19
0 9973 40
0 9974 14
0 9975 43
0 9976 41
0 9977 78
0 9978 98
0 9979 38
0 9980 69
0 9981 27
0 9982 51
0 9983 58
0 9984 100
0 9985 65
0 9986 6
0 9987 97
0 9988 68
0 9989 37
0 9990 14
0 9991 57
0 9992 76
0 9993 11
0 9994 22
0 9995 99
0 9996 16
0 9997 12
0 9998 48
0 9999 33
